InputSequence Length,Channel Flip Prob,Context Length,Markov Transition Probabilities,No. of Errors,No of changes by DUDE,Number of right changes,fraction of changes,fraction of right changes,net Correction,Coverage Depth,Ratio,Alpha
0,0.05,8,-1.0,942,686,686,0.727,0.727,0.727,20,-1,6
0,0.05,5,-1.0,935,873,798,0.933,0.853,0.7729999999999999,20,-1,6
0,0.05,4,-1.0,8106,11398,6905,1.406,0.852,0.29800000000000004,170,-1,5
0,0.05,6,-1.0,7313,5915,5850,0.809,0.8,0.791,155,-1,5
0,0.05,11,-1.0,7990,4389,4389,0.549,0.549,0.549,170,-1,5
0,0.05,4,-1.0,8030,11499,6832,1.432,0.851,0.27,170,-1,5
0,0.05,4,-1.0,935,1287,807,1.375,0.862,0.349,20,-1,6
0,0.05,3,-1.0,8106,14312,5383,1.765,0.664,-0.43699999999999983,170,-1,5
0,0.05,10,-1.0,7990,4775,4775,0.598,0.598,0.598,170,-1,5
0,0.05,3,-1.0,935,1664,629,1.778,0.672,-0.43399999999999994,20,-1,6
0,0.05,5,-1.0,7313,6837,6185,0.935,0.846,0.7569999999999999,155,-1,5
0,0.05,3,-1.0,8030,14797,5408,1.842,0.673,-0.496,170,-1,5
0,0.05,5,-1.0,942,884,809,0.937,0.858,0.7789999999999999,20,-1,6
0,0.05,11,-1.0,8830,4887,4887,0.553,0.553,0.553,185,-1,5
0,0.05,9,-1.0,7990,5144,5144,0.644,0.644,0.644,170,-1,5
0,0.05,11,-1.0,7304,3983,3983,0.545,0.545,0.545,155,-1,5
0,0.05,4,-1.0,7313,10434,6215,1.427,0.85,0.2729999999999999,155,-1,5
0,0.05,11,-1.0,7240,3992,3992,0.551,0.551,0.551,155,-1,5
0,0.05,4,-1.0,942,1267,823,1.344,0.873,0.4019999999999999,20,-1,6
0,0.05,10,-1.0,8830,5326,5326,0.603,0.603,0.603,185,-1,5
0,0.05,8,-1.0,7990,5598,5598,0.701,0.701,0.701,170,-1,5
0,0.05,3,-1.0,7313,13116,4874,1.793,0.666,-0.46099999999999985,155,-1,5
0,0.05,10,-1.0,7240,4281,42099999999999985,155,-1,5
0,0.05,10,-1.0,7240,4281,4281,0.591,0.591,0.591,155,-1,5
0,0.05,3,-1.0,942,1605,627,1.702,0.665,-0.3719999999999999,20,-1,6
0,0.05,9,-1.0,8830,5770,5770,0.653,0.653,0.653,185,-1,5
0,0.05,10,-1.0,7304,4318,4318,0.591,0.591,0.591,155,-1,5
0,0.05,7,-1.0,7990,6022,6014,0.754,0.753,0.752,170,-1,5
0,0.05,8,-1.0,8830,6224,6222,0.705,0.705,0.705,185,-1,5
0,0.05,11,-1.0,8700,5036,5036,0.579,0.579,0.579,185,-1,5
0,0.05,11,-1.0,6642,3680,3680,0.554,0.554,0.554,140,-1,5
0,0.05,9,-1.0,7240,4675,4675,0.646,0.646,0.646,155,-1,5
0,0.05,9,-1.0,7304,4684,4684,0.641,0.641,0.641,155,-1,5
0,0.05,6,-1.0,7990,6490,6419,0.812,0.803,0.794,170,-1,5
0,0.05,10,-1.0,8700,5387,5387,0.619,0.619,0.619,185,-1,5
0,0.05,7,-1.0,8830,6679,6665,0.756,0.755,0.754,185,-1,5
0,0.05,10,-1.0,6642,3980,3980,0.599,0.599,0.599,140,-1,5
0,0.05,8,-1.0,7240,5048,5047,0.697,0.697,0.697,155,-1,5
0,0.05,8,-1.0,7304,5060,5060,0.693,0.693,0.693,155,-1,5
0,0.05,5,-1.0,7990,7423,6769,0.929,0.847,0.7649999999999999,170,-1,5
0,0.05,6,-1.0,8830,7221,7131,0.818,0.807,0.7960000000000002,185,-1,5
0,0.05,9,-1.0,8700,5799,5799,0.666,0.666,0.666,185,-1,5
0,0.05,7,-1.0,7240,5462,5456,0.754,0.753,0.752,155,-1,5
0,0.05,9,-1.0,6642,4307,4307,0.648,0.648,0.648,140,-1,5
0,0.05,7,-1.0,7304,5389,5383,0.738,0.737,0.736,155,-1,5
0,0.05,4,-1.0,7990,11240,6716,1.407,0.84,0.2729999999999999,170,-1,5
0,0.05,5,-1.0,8830,8300,7497,0.94,0.849,0.758,185,-1,5
0,0.05,8,-1.0,8700,6201,6199,0.713,0.712,0.711,185,-1,5
0,0.05,6,-1.0,7240,5853,5797,0.808,0.801,0.794,155,-1,5
0,0.05,8,-1.0,6642,4634,4634,0.698,0.698,0.698,140,-1,5
0,0.05,6,-1.0,7304,5838,5775,0.799,0.791,0.783,155,-1,5
0,0.05,4,-1.0,8830,12536,7500,1.42,0.849,0.278,185,-1,5
0,0.05,3,-1.0,7990,13714,5114,1.716,0.64,-0.43599999999999994,170,-1,5
0,0.05,7,-1.0,8700,6632,6628,0.762,0.762,0.762,185,-1,5
0,0.05,5,-1.0,7240,6720,6146,0.928,0.849,0.7699999999999999,155,-1,5
0,0.05,5,-1.0,7304,6731,6132,0.921,0.839,0.7569999999999999,155,-1,5
0,0.05,7,-1.0,6642,4971,4962,0.748,0.747,0.746,140,-1,5
0,0.05,3,-1.0,8830,16071,5879,1.82,0.666,-0.488,185,-1,5
0,0.05,11,-1.0,7197,3988,3988,0.554,0.554,0.554,155,-1,5
0,0.05,6,-1.0,8700,7128,7048,0.819,0.81,0.8010000000000002,185,-1,5
0,0.05,4,-1.0,7240,10285,6128,1.42,0.846,0.272,155,-1,5
0,0.05,6,-1.0,6642,5380,5316,0.81,0.8,0.79,140,-1,5
0,0.05,11,-1.0,8101,4444,4444,0.549,0.549,0.549,170,-1,5
0,0.05,4,-1.0,7304,10390,6230,1.422,0.853,0.28400000000000003,155,-1,5
0,0.05,10,-1.0,7197,4345,4345,0.604,0.604,0.604,155,-1,5
0,0.05,5,-1.0,8700,8089,7439,0.93,0.855,0.7799999999999999,185,-1,5
0,0.05,10,-1.0,8101,4795,4795,0.592,0.592,0.592,170,-1,5
0,0.05,3,-1.0,7240,13396,4872,1.85,0.673,-0.504,155,-1,5
0,0.05,3,-1.0,7304,13057,4882,1.787,0.668,-0.45099999999999985,155,-1,5
0,0.05,9,-1.0,7197,4669,4668,0.649,0.649,0.649,155,-1,5
0,0.05,4,-1.0,8700,11862,7464,1.363,0.858,0.353,185,-1,5
0,0.05,9,-1.0,8101,5199,5199,0.642,0.642,0.642,170,-1,5
0,0.05,11,-1.0,6645,3770,3770,0.567,0.567,0.567,140,-1,5
0,0.05,11,-1.0,6645,3661,3661,0.551,0.551,0.551,140,-1,5
0,0.05,4,-1.0,6642,9465,5634,1.425,0.848,0.2709999999999999,140,-1,5
0,0.05,8,-1.0,7197,5017,5016,0.697,0.697,0.697,155,-1,5
0,0.05,8,-1.0,8101,5600,5598,0.691,0.691,0.691,170,-1,5
0,0.05,3,-1.0,8700,15244,5852,1.752,0.673,-0.4059999999999999,185,-1,5
0,0.05,10,-1.0,6645,3986,3986,0.6,0.6,0.6,140,-1,5
0,0.05,10,-1.0,6645,4099,4099,0.617,0.617,0.617,140,-1,5
0,0.05,7,-1.0,8101,6052,6043,0.747,0.746,0.745,170,-1,5
0,0.05,7,-1.0,7197,5392,5382,0.749,0.748,0.747,155,-1,5
0,0.05,3,-1.0,6642,11841,4454,1.782,0.67,-0.44199999999999995,140,-1,5
0,0.05,11,-1.0,8001,4559,4559,0.57,0.57,0.57,170,-1,5
0,0.05,9,-1.0,6645,4321,4321,0.65,0.65,0.65,140,-1,5
0,0.05,9,-1.0,6645,4398,4398,0.662,0.662,0.662,140,-1,5
0,0.05,6,-1.0,8101,6552,6469,0.809,0.798,0.787,170,-1,5
0,0.05,6,-1.0,7197,5825,5744,0.809,0.798,0.787,155,-1,5
0,0.05,11,-1.0,5945,3262,3262,0.549,0.549,0.549,125,-1,5
0,0.05,10,-1.0,8001,4922,4922,0.615,0.615,0.615,170,-1,5
0,0.05,8,-1.0,6645,4661,4660,0.701,0.701,0.701,140,-1,5
0,0.05,5,-1.0,8101,7650,6867,0.944,0.848,0.752,170,-1,5
0,0.05,8,-1.0,6645,4682,4682,0.704,0.704,0.704,140,-1,5
0,0.05,5,-1.0,7197,6665,6078,0.926,0.844,0.7619999999999999,155,-1,5
0,0.05,9,-1.0,8001,5304,5303,0.663,0.663,0.663,170,-1,5
0,0.05,10,-1.0,5945,3562,3562,0.599,0.599,0.599,125,-1,5
0,0.05,4,-1.0,8101,11466,6894,1.415,0.851,0.2869999999999999,170,-1,5
0,0.05,7,-1.0,6645,4983,4977,0.75,0.749,0.748,140,-1,5
0,0.05,7,-1.0,6645,5048,5044,0.76,0.759,0.758,140,-1,5
0,0.05,4,-1.0,7197,10156,6085,1.411,0.845,0.2789999999999999,155,-1,5
0,0.05,9,-1.0,5945,3861,3860,0.649,0.649,0.649,125,-1,5
0,0.05,8,-1.0,8001,5692,5691,0.711,0.711,0.711,170,-1,5
0,0.05,3,-1.0,8101,14441,5356,1.782,0.661,-0.45999999999999996,170,-1,5
0,0.05,6,-1.0,6645,5439,5376,0.818,0.809,0.8000000000000002,140,-1,5
0,0.05,7,-1.0,8001,6111,6102,0.764,0.763,0.762,170,-1,5
0,0.05,3,-1.0,7197,12412,4594,1.724,0.638,-0.44799999999999995,155,-1,5
0,0.05,6,-1.0,6645,5402,5341,0.813,0.804,0.7950000000000002,140,-1,5
0,0.05,8,-1.0,5945,4151,4150,0.698,0.698,0.698,125,-1,5
0,0.05,11,-1.0,7446,4074,4074,0.547,0.547,0.547,155,-1,5
0,0.05,5,-1.0,6645,6220,5676,0.936,0.854,0.7719999999999999,140,-1,5
0,0.05,6,-1.0,8001,6568,6501,0.821,0.812,0.8030000000000002,170,-1,5
0,0.05,10,-1.0,7446,4471,4471,0.6,0.6,0.6,155,-1,5
0,0.05,11,-1.0,6704,3724,3724,0.555,0.555,0.555,140,-1,5
0,0.05,5,-1.0,6645,6250,5662,0.94,0.852,0.764,140,-1,5
0,0.05,7,-1.0,5945,4462,4456,0.75,0.749,0.748,125,-1,5
0,0.05,,-1,5
0,0.05,7,-1.0,5945,4462,4456,0.75,0.749,0.748,125,-1,5
0,0.05,4,-1.0,6645,9379,5688,1.411,0.856,0.30099999999999993,140,-1,5
0,0.05,10,-1.0,6704,4064,4064,0.606,0.606,0.606,140,-1,5
0,0.05,9,-1.0,7446,4817,4817,0.647,0.647,0.647,155,-1,5
0,0.05,5,-1.0,8001,7428,6838,0.928,0.855,0.7819999999999999,170,-1,5
0,0.05,4,-1.0,6645,9345,5617,1.406,0.845,0.28400000000000003,140,-1,5
0,0.05,6,-1.0,5945,4822,4776,0.811,0.803,0.795,125,-1,5
0,0.05,8,-1.0,7446,5165,5165,0.694,0.694,0.694,155,-1,5
0,0.05,3,-1.0,6645,12106,4395,1.822,0.661,-0.5,140,-1,5
0,0.05,9,-1.0,6704,4391,4391,0.655,0.655,0.655,140,-1,5
0,0.05,4,-1.0,8001,10966,6866,1.37,0.858,0.34599999999999986,170,-1,5
0,0.05,3,-1.0,6645,11816,4430,1.778,0.667,-0.44399999999999995,140,-1,5
0,0.05,5,-1.0,5945,5519,5033,0.928,0.846,0.7639999999999999,125,-1,5
0,0.05,7,-1.0,7446,5584,5578,0.75,0.749,0.748,155,-1,5
0,0.05,11,-1.0,5887,3250,3250,0.552,0.552,0.552,125,-1,5
0,0.05,8,-1.0,6704,4731,4729,0.706,0.705,0.704,140,-1,5
0,0.05,3,-1.0,8001,14174,5321,1.771,0.665,-0.44099999999999984,170,-1,5
0,0.05,11,-1.0,5933,3305,3305,0.557,0.557999984,170,-1,5
0,0.05,11,-1.0,5933,3305,3305,0.557,0.557,0.557,125,-1,5
0,0.05,4,-1.0,5945,8517,5055,1.432,0.85,0.268,125,-1,5
0,0.05,6,-1.0,7446,5996,5927,0.805,0.796,0.787,155,-1,5
0,0.05,10,-1.0,5887,3502,3502,0.595,0.595,0.595,125,-1,5
0,0.05,7,-1.0,6704,5068,5063,0.756,0.755,0.754,140,-1,5
0,0.05,11,-1.0,7325,4264,4264,0.582,0.582,0.582,155,-1,5
0,0.05,10,-1.0,5933,3574,3574,0.602,0.602,0.602,125,-1,5
0,0.05,5,-1.0,7446,6973,6291,0.936,0.845,0.7539999999999999,155,-1,5
0,0.05,3,-1.0,5945,10639,4010,1.789,0.674,-0.44099999999999984,125,-1,5
0,0.05,10,-1.0,7325,4583,4583,0.626,0.626,0.626,155,-1,5
0,0.05,9,-1.0,5887,3803,3803,0.646,0.646,0.64,155,-1,5
0,0.05,9,-1.0,5887,3803,3803,0.646,0.646,0.646,125,-1,5
0,0.05,9,-1.0,5933,3871,3871,0.652,0.652,0.652,125,-1,5
0,0.05,4,-1.0,7446,10603,6363,1.424,0.854,0.28400000000000003,155,-1,5
0,0.05,11,-1.0,5175,2828,2828,0.546,0.546,0.546,110,-1,5
0,0.05,5,-1.0,6704,6226,5675,0.929,0.846,0.7629999999999999,140,-1,5
0,0.05,9,-1.0,7325,4915,4915,0.671,0.671,0.671,155,-1,5
0,0.05,8,-1.0,5933,4135,4135,0.697,0.697,0.697,125,-1,5
0,0.05,8,-1.0,5887,4123,4122,0.7,0.7,0.7,125,-1,5
0,0.05,10,-1.0,5175,3111,3111,0.601,0.601,0.601,110,-1,5
0,0.05,4,-1.0,6704,9369,5659,1.397,0.844,0.2909999999999999,140,-1,5
0,0.05,8,-1.0,7325,5251,5250,0.717,0.717,0.717,155,-1,5
0,0.05,7,-1.0,5933,4432,4425,0.747,0.746,0.745,125,-1,5
0,0.05,11,-1.0,6679,3679,3679,0.551,0.551,0.551,140,-1,5
0,0.05,7,-1.0,5887,4427,4420,0.752,0.751,0.75,125,-1,5
0,0.05,9,-1.0,5175,3378,3378,0.653,0.653,0.653,110,-1,5
0,0.05,7,-1.0,7325,5576,5570,0.761,0.76,0.759,155,-1,5
0,0.05,10,-1.0,6679,3990,3990,0.597,0.597,0.597,140,-1,5
0,0.05,3,-1.0,6704,11467,4249,1.71,0.634,-0.44199999999999995,140,-1,5
0,0.05,6,-1.0,5933,4747,4707,0.8,0.793,0.786,125,-1,5
0,0.05,6,-1.0,5887,4780,4722,0.812,0.802,0.792,125,-1,5
0,0.05,9,-1.0,6679,4314,4313,0.646,0.646,0.646,140,-1,5
0,0.05,8,-1.0,5175,3643,3643,0.704,0.704,0.704,110,-1,5
0,0.05,6,-1.0,7325,5982,5929,0.817,0.809,0.8010000000000002,155,-1,5
0,0.05,11,-1.0,5875,3269,3269,0.556,0.556,0.556,125,-1,5
0,0.05,5,-1.0,5933,5450,4977,0.918,0.839,0.7599999999999999,125,-1,5
0,0.05,8,-1.0,6679,4634,4633,0.694,0.694,0.694,140,-1,5
0,0.05,5,-1.0,5887,5455,4969,0.926,0.844,0.7619999999999999,125,-1,5
0,0.05,7,-1.0,5175,3899,3895,0.753,0.753,0.753,110,-1,5
0,0.05,10,-1.0,5875,3536,3536,0.602,0.602,0.602,125,-1,5
0,0.05,4,-1.0,5933,8335,5043,1.405,0.85,0.29499999999999993,125,-1,5
0,0.05,5,-1.0,7325,6791,6270,0.927,0.856,0.7849999999999999,155,-1,5
0,0.05,7,-1.0,6679,4994,4989,0.748,0.747,0.746,140,-1,5
0,0.05,4,-1.0,5887,8290,4992,1.408,0.848,0.28800000000000003,125,-1,5
0,0.05,4,-1.0,7325,9899,6288,1.351,0.858,0.365,155,-1,5
0,0.05,6,-1.0,5175,4163,4124,0.804,0.797,0.79,110,-1,5
0,0.05,3,-1.0,5933,10586,4008,1.784,0.675,-0.43399999999999994,125,-1,5
0,0.05,6,-1.0,6679,5411,5338,0.81,0.799,0.788,140,-1,5
0,0.05,3,-1.0,5887,11000,3964,1.868,0.673,-0.522,125,-1,5
0,0.05,8,-1.0,5875,4131,4130,0.703,0.703,0.703,125,-1,5
0,0.05,11,-1.0,5165,2839,2839,0.55,0.55,0.55,110,-1,5
0,0.05,3,-1.0,7325,12912,4924,1.762,0.672,-0.4179999999999999,155,-1,5
0,0.05,5,-1.0,6679,6246,5648,0.935,0.846,0.7569999999999999,140,-1,5
0,0.05,5,-1.0,5175,4771,4342,0.922,0.839,0.7559999999999.05,5,-1.0,5175,4771,4342,0.922,0.839,0.7559999999999999,110,-1,5
0,0.05,7,-1.0,5875,4418,4411,0.752,0.751,0.75,125,-1,5
0,0.05,11,-1.0,5116,2810,2810,0.549,0.549,0.549,110,-1,5
0,0.05,10,-1.0,5165,3084,3084,0.597,0.597,0.597,110,-1,5
0,0.05,4,-1.0,6679,9476,5698,1.419,0.853,0.2869999999999999,140,-1,5
0,0.05,11,-1.0,6598,3875,3875,0.587,0.587,0.587,140,-1,5
0,0.05,4,-1.0,5175,7265,4363,1.404,0.843,0.28200000000000003,110,-1,5
0,0.05,3,-1.0,6679,12219,4496,1.829,0.673,-0.4829999999999999,140,-1,5
0,0.05,10,-1.0,6598,4183,4183,0.634,0.634,0.634,140,-1,5
0,0.05,9,-1.0,5165,3341,3341,0.647,0.647,0.647,110,-1,5
0,0.05,6,-1.0,5875,4747,4690,0.808,0.798,0.788,125,-1,5
0,0.05,10,-1.0,5116,3073,3073,0.601,0.601,0.601,110,-1,5
0,0.05,3,-1.0,5175,9165,3469,1.771,0.67,-0.4309999999999998,110,-1,5
0,0.05,11,-1.0,5996,3304,3304,0.551,0.551,0.551,125,-1,5
0,0.05,9,-1.0,6598,4512,4512,0.684,0.684,0.684,140,-1,5
0,0.05,8,-1.0,5165,3612,3612,0.699,0.699,0.699,110,-1,5
0,0.05,5,-1.0,5875,5491,4975,0.934,0.847,0.7599999999999999,125,-1,5
0,0.05,9,-1.0,5116,3335,3335,0.652,0.652,0.652,110,-1,5
0,0.05,11,-1.0,4470,2482,2482,0.555,0.555,0.555,95,-1,5
0,0.05,10,-1.0,5996,3578,3578,0.597,0.597,0.597,125,-1,5
0,0.05,8,-1.0,6598,4796,4795,0.727,0.727,0.727,140,-1,5
0,0.05,7,-1.0,5165,3857,3850,0.747,0.745,0.743,110,-1,5
0,0.05,4,-1.0,5875,8286,4985,1.41,0.848,0.28600000000000003,125,-1,5
0,0.05,8,-1.0,5116,3592,3592,0.702,0.702,0.702,110,-1,5
0,0.05,10,-1.0,4470,2700,2700,0.604,0.604,0.604,95,-1,5
0,0.05,9,-1.0,5996,3866,3866,0.645,0.645,0.645,125,-1,5
0,0.05,7,-1.0,6598,5105,5098,0.774,0.773,0.772,140,-1,5
0,0.05,6,-1.0,5165,4154,4106,0.804,0.795,0.786,110,-1,5
0,0.05,3,-1.0,5875,10187,3829,1.734,0.652,-0.42999999999999994,125,-1,5
0,0.05,8,-1.0,5996,4122,4122,0.687,0.687,0.687,125,-1,5
0,0.05,7,-1.0,5116,3829,3827,0.748,0.748,0.748,110,-1,5
0,0.05,9,-1.0,4470,2918,2918,0.653,0.653,0.653,95,-1,5
0,0.05,6,-1.0,6598,5475,5428,0.83,0.823,0.816,140,-1,5
0,0.05,5,-1.0,5165,4811,4348,0.931,0.842,0.7529999999999999,110,-1,5
0,0.05,7,-1.0,5996,4465,4456,0.745,0.743,0.741,125,-1,5
0,0.05,11,-1.0,5175,2860,2860,0.553,0.553,0.553,110,-1,5
0,0.05,8,-1.0,4470,3133,3133,0.701,0.701,0.701,95,-1,5
0,0.05,6,-1.0,5116,4116,4081,0.804,0.798,0.792,110,-1,5
0,0.05,4,-1.0,5165,7306,4384,1.414,0.849,0.28400000000000003,110,-1,5
0,0.05,10,-1.0,5175,3144,3144,0.607,0.607,0.607,110,-1,5
0,0.05,5,-1.0,6598,6137,5677,0.93,0.86,0.7899999999999999,140,-1,5
0,0.05,7,-1.0,4470,3350,3347,0.749,0.749,0.749,95,-1,5
0,0.05,5,-1.0,5116,4724,4300,0.923,0.84,0.7569999999999999,110,-1,5
0,0.05,5,-1.0,5996,5554,5053,0.926,0.843,0.7599999999999999,125,-1,5
0,0.05,4,-1.0,6598,8949,5680,1.356,0.861,0.3659999999999999,140,-1,5
0,0.05,3,-1.0,5165,9150,3389,1.771,0.656,-0.45899999999999985,110,-1,5
0,0.05,9,-1.0,5175,3395,3394,0.656,0.656,0.656,110,-1,5
0,0.05,4,-1.0,5996,8436,5090,1.407,0.849,0.2909999999999999,125,-1,5
0,0.05,6,-1.0,4470,3624,3575,0.811,0.8,0.789,95,-1,5
0,0.05,4,-1.0,5116,7245,4367,1.416,0.853,0.29000000000000004,110,-1,5
0,0.05,3,-1.0,6598,11545,4364,1.75,0.661,-0.42799999999999994,140,-1,5
0,0.05,8,-1.0,5175,3637,3633,0.703,0.702,0.701,110,-1,5
0,0.05,3,-1.0,5996,10681,3940,1.781,0.657,-0.46699999999999986,125,-1,5
0,0.05,5,-1.0,4470,4155,3772,0.929,0.844,0.7589999999999999,95,-1,5
0,0.05,10,-1.0,4454,2624,2623,0.589,0.589,0.589,95,-1,5
0,0.05,3,-1.0,5116,9455,3412,1.848,0.667,-0.514,110,-1,5
0,0.05,11,-1.0,5857,3400,3400,0.58,0.58,0.58,125,-1,5
0,0.05,11,-1.0,5227,2833,2833,0.542,00,3400,0.58,0.58,0.58,125,-1,5
0,0.05,11,-1.0,5227,2833,2833,0.542,0.542,0.542,-1,5
0,0.05,11,-1.0,5227,2833,2833,0.542,0.542,0.542,110,-1,5
0,0.05,4,-1.0,4427,2833,2833,0.542,0.542,0.542,110,-1,5
0,0.05,4,-1.0,4470,6324,3788,1.414,0.847,0.28,95,-1,5
0,0.05,9,-1.0,4454,2836,2835,0.63414,0.847,0.28,95,-1,5
0,0.05,9,-1.0,4454,2836,2835,0.637,0.636,0.635,95,-1,5
0,0.05,11,-1.0,4466,2470,2470,0.553,0.553,0.553,95,-1,5
0,0.05,6,-1.0,5175,4226,4182,0.816,0.808,0.8000000000000002,110,-1,5
0,0.05,10,-1.0,5857,3651,3651,0.623,0.623,0.623,125,-1,5
0,0.05,10,-1.0,5227,3077,3077,0.589,0.589,0.589,110,-1,5
0,0.05,8,-1.0,4454,3047,3046,0.684,0.684,0.684,95,-1,5
0,0.05,9,-1.0,5857,3901,3901,0.666,0.666,0.666,125,-1,5
0,0.05,9,-1.0,5227,3352,3351,0.641,0.641,0.641,110,-1,5
0,0.05,3,-1.0,4470,8010,3033,1.792,0.678,-0.43599999999999994,95,-1,5
0,0.05,5,-1.0,5175,4875,4436,0.942,0.857,0.772,110,-1,5
0,0.05,10,-1.0,4466,2669,2669,0.597,0.597,0.597,95,-1,5
0,0.05,8,-1.0,5227,3633,3632,0.695,0.695,0.695,110,-1,5
0,0.05,7,-1.0,4454,3290,3286,0.738,0.738,0.738,95,-1,5
0,0.05,8,-1.0,5857,4174,4173,0.713,0.712,0.711,125,-1,5
0,0.05,4,-1.0,5175,7229,4410,1.397,0.852,0.30699999999999994,110,-1,5
0,0.05,11,-1.0,3797,2039,2039,0.537,0.537,0.537,80,-1,5
0,0.05,9,-1.0,4466,2900,2900,0.649,0.649,0.649,95,-1,5
0,0.05,7,-1.0,5227,3935,3930,0.753,0.752,0.751,110,-1,5
0,0.05,6,-1.0,4454,3554,3518,0.798,0.79,0.782,95,-1,5
0,0.05,7,-1.0,5857,4494,4486,0.767,0.766,0.765,125,-1,5
0,0.05,8,-1.0,4466,3108,3108,0.696,0.696,0.696,95,-1,5
0,0.05,3,-1.0,5175,8771,3307,1.695,0.639,-0.41700000000000,95,-1,5
0,0.05,3,-1.0,5175,8771,3307,1.695,0.639,-0.41700000000000004,110,-1,5
0,0.05,10,-1.0,3797,2233,2233,0.588,0.588,0.588,80,-1,5
0,0.05,6,-1.0,5227,4202,4167,0.804,0.797,0.79,110,-1,5
0,0.05,6,-1.0,5857,4816,4779,0.822,0.816,0.8099999999999999,125,-1,5
0,0.05,5,-1.0,4454,4124,3747,0.926,0.841,0.7559999999999999,95,-1,5
0,0.05,11,-1.0,4481,2475,2475,0.552,0.552,0.552,95,-1,5
0,0.05,7,-1.0,4466,3347,3346,0.749,0.749,0.749,95,-1,5
0,0.05,9,-1.0,3797,2437,2437,0.642,0.642,0.642,80,-1,5
0,0.05,5,-1.0,5227,4881,4430,0.934,0.847,0.7599999999999999,110,-1,5
0,0.05,5,-1.0,5857,5448,5013,0.93,0.856,0.7819999999999999,125,-1,5
0,0.05,4,-1.0,4454,6296,3807,1.413,0.855,0.29699999999999993,95,-1,5
0,0.05,10,-1.0,4481,2659,2659,0.593,0.593,0.593,95,-1,5
0,0.05,4,-1.0,5227,7350,4444,1.406,0.85,0.29400000000000004,110,-1,5
0,0.05,6,-1.0,4466,3622,3578,0.811,0.801,0.791,95,-1,5
0,0.05,8,-1.0,3797,2629,2629,0.692,0.692,0.692,80,-1,5
0,0.05,3,-1.0,4454,7855,2917,1.763,0.655,-0.45299999999999985,,80,-1,5
0,0.05,3,-1.0,4454,7855,2917,1.763,0.655,-0.45299999999999985,95,-1,5
0,0.05,4,-1.0,5857,8110,5019,1.384,0.857,0.33000000000000007,125,-1,5
0,0.05,9,-1.0,4481,2873,2871,0.641,0.641,0.641,95,-1,5
0,0.05,3,-1.0,5227,9336,3441,1.786,0.658,-0.47,110,-1,5
0,0.05,5,-1.0,4466,4133,3780,0.925,0.846,0.7669999999999999,95,-1,5
0,0.05,7,-1.0,3797,2830,2826,0.745,0.744,0.743,80,-1,5
0,0.05,3,-1.0,5857,10275,3855,1.754,0.658,-0.43799999999999994,125,-1,5
0,0.05,11,-1.0,3703,2082,2082,0.562,0.562,0.562,80,-1,5
0,0.05,8,-1.0,4481,3092,3090,0.69,0.689,0.688,95,-1,5
0,0.05,4,-1.0,4466,6268,3799,1.403,0.85,0.29699999999999993,95,-1,5
0,0.05,6,-1.0,3797,3063,3036,0.806,0.799,0.792,80,-1,5
0,0.05,10,-1.0,4516,2631,2631,0.582,0.582,0.582,95,-1,5
0,0.05,11,-1.0,5137,2978,2978,0.58,0.58,0.58,110,-1,5
0,0.05,10,-1.0,3703,2256,2256,0.609,0.609,0.609,80,-1,5
0,0.05,7,-1.0,4481,3332,3327,0.743,0.742,0.741,95,-1,5
0,0.05,3,-1.0,4466,8080,2971,1.809,0.665,-0.47899999999999987,95,-1,5
0,0.05,9,-1.0,4516,2879,2879,0.637,0.637,0.637,95,-1,5
0,0.05,5,-1.0,3797,3529,3219,0.929,0.848,0.7669999999999999,80,-1,5
0,0.05,10,-1.0,5137,3226,3226,0.628,0.628,0.628,110,-1,5
0,0.05,9,-1.0,3703,2458,2458,0.664,0.664,0.664,80,-1,5
0,0.05,6,-1.0,4481,3572,3537,0.797,0.789,0.781,95,-1,5
0,0.05,11,-1.0,3481,3572,3537,0.797,0.789,0.781,95,-1,5
0,0.05,11,-1.0,3832,2110,2110,0.55,0.55,0.55,80,-1,5
0,0.05,8,-1.0,4516,3121,3120,0.691,0.691,0.691,95,-1,5
0,0.05,4,-1.0,3797,5445,3210,1.434,0.845,0.256,80,-1,5
0,0.05,8,-1.0,3703,2669,2669,0.721,0.721,0.721,80,-1,5
0,0.05,9,-1.0,5137,3439,3439,0.669,0.669,0.669,110,-1,5
0,0.05,5,-1.0,4481,4115,3763,0.918,0.84,0.7619999999999999,95,-1,5
0,0.05,7,-1.0,4516,3367,3363,0.745,0.745,0.745,95,-1,5
0,0.05,10,-1.0,3832,2291,2291,0.598,0.598,0.598,80,-1,5
0,0.05,-1,5
0,0.05,10,-1.0,3832,2291,2291,0.598,0.598,0.598,80,-1,5
0,0.05,3,10,-1.0,3832,2291,2291,0.598,0.598,0.598,80,-1,5
0,0.05,3,-1.0,3797,6625,2421,1.744,0.637,-0.47,80,-1,5
0,0.05,8,-1.0,5137,3680,3680,0.716,0.716,0.716,110,-1,5
0,0.05,7,-1.0,3703,2865,2863,0.773,0.773,0.773,80,-1,5
0,0.05,6,-1.0,4516,3651,3616,0.808,0.801,0.794,95,-1,5
0,0.05,9,-1.0,3832,2459,2459,0.642,0.642,0.642,80,-1,5
0,0.05,4,-1.0,4481,6283,3798,1.402,0.847,0.29200000000000004,95,-1,5
